"TYPE_NAME","MIX_TYPE","INGR_CODE","INGR_ENG_NAME","INGR_NAME","MIX_INGR","FORM_NAME","ITEM_SEQ","ITEM_NAME","ITEM_PERMIT_DATE","ENTP_NAME","CHART","CLASS_CODE","CLASS_NAME","ETC_OTC_NAME","MAIN_INGR","NOTIFICATION_DATE","PROHBT_CONTENT","REMARK","INGR_ENG_NAME_FULL","STD_CD"
"노인주의","단일","D000983","Piroxicam","피록시캄","","피부용겔제","200201705","메가케토겔(피록시캄)","20020307","오스틴제약(주)","에탄올 냄새가 나는 황색투명한 겔제","02640","진통.진양.수렴.소염제","일반의약품","[M071634]피록시캄","2021-07-15","","","Piroxicam(피록시캄)","8806543009904,8806543009911,8806543009928,8806543009935,8806543009942"
"노인주의","단일","D000983","Piroxicam","피록시캄","","용액주사제","200713905","대한피록시캄주","20071231","대한약품공업(주)","엷은 황색의 용액이 든 갈색 앰플","01140","해열.진통.소염제","전문의약품","[M071634]피록시캄/[M071634]피록시캄","2021-07-15","","","Piroxicam(피록시캄)","8806451028400,8806451028417,8806451028424,8806451028431"
"노인주의","단일","D000983","Piroxicam","피록시캄","","피부용겔제","200905544","멕시캄겔(피록시캄)","20090716","(주)에이프로젠바이오로직스","알콜냄새가 나는 황색투명한 겔제","02640","진통.진양.수렴.소염제","일반의약품","[M071634]피록시캄","2021-07-15","","","Piroxicam(피록시캄)","8806452047004,8806452047011,8806452047028,8806452047035,8806518056803,8806518056810"
"노인주의","단일","D000983","Piroxicam","피록시캄","","용액주사제","201001742","티로캄주(피록시캄칼륨)(수출용)","20100226","(주)오스코리아제약","엷은 녹황색의 투명한 액이 든 갈색 앰플제","01140","해열.진통.소염제","전문의약품","[M084084]피록시캄칼륨","2021-07-15","","","Piroxicam(피록시캄)","8806297003708,8806297003715,8806297003807,8806297003814,8806655059309,8806655059316,8806655059323,8806655059330,8806655059408,8806655059415,8806655059422,8806655059439"
"노인주의","단일","D000983","Piroxicam","피록시캄","","용액주사제","201100130","일라탐주(피록시캄)(수출용)","20110111","명인제약(주)","무색-미황색의 용액을 함유한 갈색 앰플제임","01140","해열.진통.소염제","전문의약품","[M071634]피록시캄","2021-07-15","","","Piroxicam(피록시캄)","8806519034909,8806519034916"
"노인주의","단일","D000983","Piroxicam","피록시캄","","용액주사제","201109811","포타캄주(피록시캄칼륨)(수출용)","20111109","대한뉴팜(주)","엷은 녹황색의 투명한 액이 든 갈색 앰플제","01140","해열.진통.소염제","전문의약품","[M084084]피록시캄칼륨","2021-07-15","","","Piroxicam(피록시캄)","8806699055503,8806699055510,8806699055527"
"노인주의","단일","D000983","Piroxicam","피록시캄","","용액주사제","201201017","피로브이주(피록시캄칼륨)","20120217","이연제약(주)","엷은 녹황색의 투명한 액이 든 갈색 앰플제","01140","해열.진통.소염제","전문의약품","[M084084]피록시캄칼륨","2021-07-15","","","Piroxicam(피록시캄)","8806586026302,8806586026319,8806586026326,8806586026401,8806586026418,8806586026425"
"노인주의","단일","D000983","Piroxicam","피록시캄","","피부용겔제","201205276","바로펜겔(피록시캄)","20120531","주식회사제뉴원사이언스","엷은 황색의 투명한 겔제","02640","진통.진양.수렴.소염제","일반의약품","[M071634]피록시캄","2021-07-15","","","Piroxicam(피록시캄)","8806717035708,8806717035715,8806717035722,8806717035739,8806717035746,8806717035753,8806717035760"
"노인주의","단일","D000983","Piroxicam","피록시캄","","피부용겔제","201307464","로시파인겔(피록시캄)","20130524","(주)퍼슨","알콜냄새가 나는 황색투명한 겔제","02640","진통.진양.수렴.소염제","일반의약품","[M071634]피록시캄","2021-07-15","","","Piroxicam(피록시캄)","8806574007405,8806574007412"
"노인주의","단일","D000983","Piroxicam","피록시캄","","용액주사제","201308711","동구피록시캄칼륨주20mg(수출용)","20130807","(주)동구바이오제약","갈색의 앰플에 충진되어 있는 옅은 녹황색의 투명한 주사제","01140","해열.진통.소염제","전문의약품","[M084084]피록시캄칼륨","2021-07-15","","","Piroxicam(피록시캄)","8806573063501"
"노인주의","단일","D000983","Piroxicam","피록시캄","","피부용겔제","201309356","통에존에스겔(피록시캄)","20130913","현대약품(주)","연황색의 전질균등한 유동성의 겔제","02640","진통.진양.수렴.소염제","일반의약품","[M071634]피록시캄","2021-07-15","","","Piroxicam(피록시캄)","8806420031301,8806420031318,8806420031325"
"노인주의","단일","D000983","Piroxicam","피록시캄","","용액주사제","201309565","비씨피록시캄주사(수출용)","20131004","(주)비씨월드제약","담황색 액체가 든 갈색앰플 주사제","01140","해열.진통.소염제","전문의약품","[M071634]피록시캄/[M071634]피록시캄","2021-07-15","","","Piroxicam(피록시캄)","8806531028009,8806531028016,8806531028023"
"노인주의","단일","D000983","Piroxicam","피록시캄","","피부용겔제","201403117","트라제트겔(피록시캄)","20140714","아이큐어(주)","알콜냄새가 나는 황색투명한 겔제","02640","진통.진양.수렴.소염제","일반의약품","[M071634]피록시캄","2021-07-15","","","Piroxicam(피록시캄)","8806744003602,8806744003619,8806744003626"
"노인주의","단일","D000983","Piroxicam","피록시캄","","피부용겔제","201403531","필로젠겔(피록시캄)","20140731","(주)제뉴파마","엷은 황색의 투명한 겔제","02640","진통.진양.수렴.소염제","일반의약품","[M071634]피록시캄","2021-07-15","","","Piroxicam(피록시캄)","8806980025109,8806980025116,8806980025123,8806980025130"
"노인주의","단일","D000983","Piroxicam","피록시캄","","피부용겔제","201405228","쿨스펜겔(피록시캄)","20141107","신일제약(주)","황색 투명한 겔제","02640","진통.진양.수렴.소염제","일반의약품","[M071634]피록시캄","2021-07-15","","","Piroxicam(피록시캄)","8806538050003,8806538050010"
"노인주의","단일","D000983","Piroxicam","피록시캄","","피부용겔제","201508320","노펜피록시캄겔(피록시캄)","20151218","제이더블유중외제약(주)","황색 투명한 겔제","02640","진통.진양.수렴.소염제","일반의약품","[M071634]피록시캄","2021-07-15","","","Piroxicam(피록시캄)","8806449141104,8806449141111"
"노인주의","단일","D000983","Piroxicam","피록시캄","","피부용겔제","201805282","피록스겔(피록시캄)","20181226","한국코러스(주)","알콜냄새가 나는 황색투명한 겔제","02640","진통.진양.수렴.소염제","일반의약품","[M071634]피록시캄","2021-07-15","","","Piroxicam(피록시캄)","8806472053504,8806472053535"
"노인주의","단일","D000983","Piroxicam","피록시캄","","피부용겔제","201900026","피캄스겔(피록시캄)","20190104","시믹씨엠오코리아주식회사","연노랑색의 투명한 겔제","02640","진통.진양.수렴.소염제","일반의약품","[M071634]피록시캄","2021-07-15","","","Piroxicam(피록시캄)","8806470006700,8806470006717"
"노인주의","단일","D000983","Piroxicam","피록시캄","","피부용겔제","201901187","액티브피록시캄겔(피록시캄)","20190226","일양바이오팜(주)","황색의 투명한 겔제","02640","진통.진양.수렴.소염제","일반의약품","[M071634]피록시캄","2021-07-15","","","Piroxicam(피록시캄)","8806966018705,8806966018712"
"노인주의","단일","D000983","Piroxicam","피록시캄","","피부용겔제","201903189","일양피록시겔(피록시캄)","20190516","일양약품(주)","연노랑색의 투명한 겔제","02640","진통.진양.수렴.소염제","일반의약품","[M071634]피록시캄","2021-07-15","","","Piroxicam(피록시캄)","8806417056607,8806417056614"
"노인주의","단일","D000983","Piroxicam","피록시캄","","지지체가있는첩부제","201906177","피록스타플라스타(피록시캄)","20190829","신신제약(주)","이 약은 연노랑의 점착성물질을 연한 노랑 분홍의 린트포에 도포하여 점착제면에 박리지를 덮은 첩부제이다.","02640","진통.진양.수렴.소염제","일반의약품","[M071634]피록시캄","2021-07-15","","","Piroxicam(피록시캄)","8806438030709,8806438030716,8806438030723,8806438030730"
"노인주의","단일","D000983","Piroxicam","피록시캄","","피부용겔제","201907167","시어스피록시캄겔","20191010","(주)시어스제약","황색 투명한 겔제","02640","진통.진양.수렴.소염제","일반의약품","[M071634]피록시캄","2021-07-15","","","Piroxicam(피록시캄)","8806890010509,8806890010516,8806890010523,8806890010530,8806890010547,8806890010554,8806890010561"
"노인주의","단일","D000983","Piroxicam","피록시캄","","지지체가있는첩부제","202007234","피알탑플라스타(피록시캄)","20201022","대화제약(주)","무색 또는 엷은 노란색의 점착성 물질을 린트포에 도포하여 고체면에 피복체를 덮은첩부제","02640","진통.진양.수렴.소염제","일반의약품","[M071634]피록시캄","2021-07-15","","","Piroxicam(피록시캄)","8806456054800,8806456054817,8806456054824"
"노인주의","단일","D000983","Piroxicam","피록시캄","","지지체가있는첩부제","202008405","트라스트플라스타(피록시캄)","20201201","에스케이케미칼(주)","이 약은 연노랑의 점착성물질을 연한 노랑 분홍의 린트포에 도포하여 점착제면에 박리지를 덮은 첩부제이다.","02640","진통.진양.수렴.소염제","일반의약품","[M071634]피록시캄/[M071634]피록시캄/[M071634]피록시캄","2021-07-15","","","Piroxicam(피록시캄)","8806447048306,8806447048313,8806447048320,8806447048337"
"노인주의","단일","D000983","Piroxicam","피록시캄","","지지체가있는첩부제","202101271","피록센플라스타(피록시캄)","20210210","(주)티디에스팜","이 약은 특이한 향을 가진 엷은 노란색의 점착성물질을 지지체에 도포하고 고체면에 고체피복물을 덮은 첩부제이다.","02640","진통.진양.수렴.소염제","일반의약품","[M071634]피록시캄","2021-07-15","","","Piroxicam(피록시캄)","8806798019901,8806798019918,8806798019925"
"노인주의","단일","D000983","Piroxicam","피록시캄","","피부용겔제","202203980","피록시카겔(피록시캄)","20221102","경동제약(주)","연노랑색의 투명한 겔제","02640","진통.진양.수렴.소염제","일반의약품","[M071634]피록시캄","2021-07-15","","","Piroxicam(피록시캄)","8806481048805,8806481048812"
"노인주의","단일","D000983","Piroxicam","피록시캄","","피부용겔제","202300999","피록하이겔(피록시캄)","20230322","진양제약(주)","알콜냄새가 나는 황색 투명한 겔제","02640","진통.진양.수렴.소염제","일반의약품","[M071634]피록시캄","2021-07-15","","","Piroxicam(피록시캄)","8806503044808,8806503044815"
"노인주의","단일","D000983","Piroxicam","피록시캄","","피부용겔제","202301700","제놀파워겔(피록시캄)","20230530","(주)녹십자","연노랑색의 투명한 겔제","02640","진통.진양.수렴.소염제","일반의약품","[M071634]피록시캄","2021-07-15","","","Piroxicam(피록시캄)","8806436065505,8806436065512,8806436065703,8806436065710"
"노인주의","단일","D000983","Piroxicam","피록시캄","","피부용겔제","202401954","삭시네쿨겔(피록시캄)","20240813","대원제약(주)","알콜냄새가 나는 황색투명한 겔제","01140","해열.진통.소염제","일반의약품","[M071634]피록시캄","2021-07-15","","","Piroxicam(피록시캄)","8806718079305,8806718079312"
"노인주의","단일","D000983","Piroxicam","피록시캄","","피부용겔제","202500438","마이캄피록시겔(피록시캄)","20250227","코오롱제약(주)","연노랑색의 투명한 겔제","02640","진통.진양.수렴.소염제","일반의약품","[M071634]피록시캄","2021-07-15","","","Piroxicam(피록시캄)","8806703050906,8806703050913,8806703050920"
"노인주의","단일","D001004","Polmacoxib","폴마콕시브","","경질캡슐제, 산제","201500622","아셀렉스캡슐2밀리그램(폴마콕시브)","20150205","씨지인바이츠주식회사","흰색에서 연한 노란색 가루가 든 상하부 흰색의 경질캡슐제","01140","해열.진통.소염제","전문의약품","[M260872]폴마콕시브","2021-07-15","","","Polmacoxib(폴마콕시브)","8800501000101,8800501000118,8800501000125,8800501000132"
"노인주의","단일","D001004","Polmacoxib","폴마콕시브","","필름코팅정","201907587","아셀렉스정2밀리그램(폴마콕시브)","20191030","씨지인바이츠주식회사","파란색의 모서리가 둥근 삼각형 필름코팅정","01140","해열.진통.소염제","전문의약품","[M260872]폴마콕시브","2021-07-15","","","Polmacoxib(폴마콕시브)","8800501000200,8800501000217,8800501000224,8800501000231"
"노인주의","단일","D001004","Polmacoxib","폴마콕시브","","경질캡슐제, 산제","202202342","폴마렉스캡슐2밀리그램(폴마콕시브)","20220603","(주)휴온스생명과학","흰색에서 연한 노란색 가루가 든 상하부 흰색의 경질캡슐제","01140","해열.진통.소염제","전문의약품","[M260872]폴마콕시브","2021-07-15","","","Polmacoxib(폴마콕시브)","8800527014403,8800527014410,8800527014427"
"노인주의","단일","D001004","Polmacoxib","폴마콕시브","","경질캡슐제, 산제","202202344","폴콕스캡슐2밀리그램(폴마콕시브)","20220603","(주)넥스팜코리아","흰색에서 연한 노란색 가루가 든 상하부 흰색의 경질캡슐제","01140","해열.진통.소염제","전문의약품","[M260872]폴마콕시브","2021-07-15","","","Polmacoxib(폴마콕시브)",""
"노인주의","단일","D001004","Polmacoxib","폴마콕시브","","경질캡슐제, 산제","202202345","폴렉스캡슐2밀리그램(폴마콕시브)","20220603","한국휴텍스제약(주)","흰색에서 연한 노란색 가루가 든 상하부 흰색의 경질캡슐제","01140","해열.진통.소염제","전문의약품","[M260872]폴마콕시브","2021-07-15","","","Polmacoxib(폴마콕시브)","8806491055602,8806491055619,8806491055626"
"노인주의","단일","D001004","Polmacoxib","폴마콕시브","","경질캡슐제, 산제","202202358","폴비트캡슐2밀리그램(폴마콕시브)","20220607","하나제약(주)","흰색에서 연한 노란색 가루가 든 상하부 흰색의 경질캡슐제","01140","해열.진통.소염제","전문의약품","[M260872]폴마콕시브","2021-07-15","","","Polmacoxib(폴마콕시브)","8806578077107,8806578077114,8806578077121"
"노인주의","단일","D001004","Polmacoxib","폴마콕시브","","경질캡슐제, 산제","202202359","건폴렉스캡슐2밀리그램(폴마콕시브)","20220607","건일바이오팜주식회사","흰색에서 연한 노란색 가루가 든 상하부 흰색의 경질캡슐제","01140","해열.진통.소염제","전문의약품","[M260872]폴마콕시브","2021-07-15","","","Polmacoxib(폴마콕시브)","8800730013101,8800730013118,8800730013125"
"노인주의","단일","D001004","Polmacoxib","폴마콕시브","","경질캡슐제, 산제","202202360","페콕시브캡슐2밀리그램(폴마콕시브)","20220607","(주)일화","흰색에서 연한 노란색 가루가 든 상하부 흰색의 경질캡슐제","01140","해열.진통.소염제","전문의약품","[M260872]폴마콕시브","2021-07-15","","","Polmacoxib(폴마콕시브)","8806409042809,8806409042816,8806409042823"
"노인주의","단일","D001004","Polmacoxib","폴마콕시브","","경질캡슐제, 산제","202202361","폴마콕스캡슐2밀리그램(폴마콕시브)","20220607","(주)씨엠지제약","흰색에서 연한 노란색 가루가 든 상하부 흰색의 경질캡슐제","01140","해열.진통.소염제","전문의약품","[M260872]폴마콕시브","2021-07-15","","","Polmacoxib(폴마콕시브)","8806486044307,8806486044314,8806486044321"
"노인주의","단일","D001004","Polmacoxib","폴마콕시브","","경질캡슐제, 산제","202202394","아셀콕스캡슐2밀리그램(폴마콕시브)","20220608","(주)대웅제약","흰색에서 연한 노란색 가루가 든 상하부 흰색의 경질캡슐제","01140","해열.진통.소염제","전문의약품","[M260872]폴마콕시브","2021-07-15","","","Polmacoxib(폴마콕시브)","8806416077009,8806416077016,8806416077023"
"노인주의","단일","D000211","Proglumetacin","프로글루메타신","","필름코팅정","199100461","한올아푸록산정300밀리그램(프로글루메타신말레산염)","19910329","한올바이오파마(주)","흰색의 타원형필름코팅정제","01140","해열.진통.소염제","전문의약품","[M256432]프로글루메타신말레산염","2021-07-15","","","Proglumetacin(프로글루메타신)","8806556028206,8806556028213,8806556028220,8806556028237"
"노인주의","단일","D000644","Sulindac","설린닥","","필름코팅정","197900123","크리돌정100밀리그람(설린닥)","19790810","건일제약(주)","진한 황색의 육각형 필름 코팅정","01140","해열.진통.소염제","전문의약품","[M050765]설린닥","2021-07-15","","","Sulindac(설린닥)","8806468012300,8806468012317,8806468012324,8806468012331"
"노인주의","단일","D000280","Talniflumate","탈니플루메이트","","필름코팅정","198500515","소말겐정(탈니플루메이트)","19850319","알보젠코리아(주)","황색의 필름 코팅된 원형정제.","01140","해열.진통.소염제","전문의약품","[M081412]탈니플루메이트","2021-07-15","","","Talniflumate(탈니플루메이트)","8806526002502,8806526002519,8806526002526,8806526002533,8806526002540,8806526002557,8806526002564"
"노인주의","단일","D000280","Talniflumate","탈니플루메이트","","필름코팅정","198800619","앤세이드정(탈니플루메이트)","19880603","동성제약(주)","황색의 필름 코팅된 원형정제","01140","해열.진통.소염제","전문의약품","[M081412]탈니플루메이트","2021-07-15","","","Talniflumate(탈니플루메이트)","8806432007400,8806432007417,8806432007424,8806432007431,8806432007448,8806432007455"
"노인주의","단일","D000280","Talniflumate","탈니플루메이트","","필름코팅정","199400570","탈멘정(탈니플루메이트)","19941007","대우제약(주)","황색의 필름 코팅된 원형정제","01140","해열.진통.소염제","전문의약품","[M081412]탈니플루메이트","2021-07-15","","","Talniflumate(탈니플루메이트)","8806496022500,8806496022517,8806496022524,8806496022531,8806496022548"
"노인주의","단일","D000280","Talniflumate","탈니플루메이트","","필름코팅정","199400837","탈루메트정(탈니플루메이트)","19941014","태극제약(주)","주황색의 원형 필름코팅정제","01140","해열.진통.소염제","전문의약품","[M081412]탈니플루메이트","2021-07-15","","","Talniflumate(탈니플루메이트)","8806448019206,8806448019213,8806448019220,8806448019237"
"노인주의","단일","D000280","Talniflumate","탈니플루메이트","","필름코팅정","199401132","크리마인정(탈니플루메이트)","19941005","삼진제약(주)","주황색 원형 필름코팅정제","01140","해열.진통.소염제","전문의약품","[M081412]탈니플루메이트","2021-07-15","","","Talniflumate(탈니플루메이트)","8806478022405,8806478022412,8806478022429,8806478022436,8806478022443"
"노인주의","단일","D000280","Talniflumate","탈니플루메이트","","필름코팅정","199401625","후루겐정(탈니플루메이트)","19941220","하나제약(주)","진한 오렌지색의 원형 필름코팅 정제","01140","해열.진통.소염제","전문의약품","[M081412]탈니플루메이트","2021-07-15","","","Talniflumate(탈니플루메이트)","8806578030409,8806578030416,8806578030423,8806578030430"
"노인주의","단일","D000280","Talniflumate","탈니플루메이트","","필름코팅정","199401949","후루마정(탈니플루메이트)","19940929","명문제약(주)","미황색의 원형 필름코팅정","01140","해열.진통.소염제","전문의약품","[M081412]탈니플루메이트","2021-07-15","","","Talniflumate(탈니플루메이트)","8806498037809,8806498037816,8806498037823,8806498037830"
"노인주의","단일","D000280","Talniflumate","탈니플루메이트","","필름코팅정","199401998","타프로스정(탈니플루메이트)","19940916","(주)유영제약","백색의 원형 필름코팅정제","01140","해열.진통.소염제","전문의약품","[M081412]탈니플루메이트/[M081412]탈니플루메이트","2021-07-15","","","Talniflumate(탈니플루메이트)","8806482017701,8806482017718,8806482017725,8806482017732,8806482017749,8806482017756"
"노인주의","단일","D000280","Talniflumate","탈니플루메이트","","필름코팅정","199500549","탈로신정(탈니플루메이트)","19950107","아주약품(주)","황색의 필름 코팅된 원형정제","01140","해열.진통.소염제","전문의약품","[M081412]탈니플루메이트","2021-07-15","","","Talniflumate(탈니플루메이트)","8806540016202,8806540016219,8806540016226,8806540016233"
"노인주의","단일","D000280","Talniflumate","탈니플루메이트","","필름코팅정","199500646","메이트정(탈니플루메이트)","19951121","알리코제약(주)","주황색의 원형 필름코팅정","01140","해열.진통.소염제","전문의약품","[M081412]탈니플루메이트","2021-07-15","","","Talniflumate(탈니플루메이트)","8806560003305,8806560003312,8806560003329,8806560003336"
"노인주의","단일","D000280","Talniflumate","탈니플루메이트","","필름코팅정","199501941","신일탈니플루메이트정","19950819","신일제약(주)","미황색의 원형 필름코팅정제","01140","해열.진통.소염제","전문의약품","[M081412]탈니플루메이트","2021-07-15","","","Talniflumate(탈니플루메이트)","8806538016306,8806538016313,8806538016320"
"노인주의","단일","D000280","Talniflumate","탈니플루메이트","","필름코팅정","199502847","타니메이트정(탈니플루메이트)(수출명:TamateTab, Tanipain Tab.)(수출용)","19951012","한국코러스(주)","미황색의 원형필름코팅정제","01140","해열.진통.소염제","전문의약품","[M081412]탈니플루메이트","2021-07-15","","","Talniflumate(탈니플루메이트)","8806472016806,8806472016813,8806472016820,8806472016837"
"노인주의","단일","D000280","Talniflumate","탈니플루메이트","","필름코팅정","199600038","스토펜정(탈니플루메이트)","19960205","신풍제약(주)","황색의 원형 필름코팅정","01140","해열.진통.소염제","전문의약품","[M081412]탈니플루메이트","2021-07-15","","","Talniflumate(탈니플루메이트)","8806485017807,8806485017814,8806485017821,8806485017838"
"노인주의","단일","D000280","Talniflumate","탈니플루메이트","","필름코팅정","199601437","프루틴정(탈니플루메이트)","19960402","(주)한국파마","황색의 장방형 필름코팅정","01140","해열.진통.소염제","전문의약품","[M081412]탈니플루메이트","2021-07-15","","","Talniflumate(탈니플루메이트)","8806530039808,8806530039815,8806530039822,8806530039839"
"노인주의","단일","D000280","Talniflumate","탈니플루메이트","","필름코팅정","199602149","솔라메트정(탈니플루메이트)","19960229","미래바이오제약(주)","주황색의 원형 필림코팅정","01140","해열.진통.소염제","전문의약품","[M081412]탈니플루메이트","2021-07-15","","","Talniflumate(탈니플루메이트)","8806575006407,8806575006414,8806575006421,8806575006438,8806575006445,8806575006452,8806575006469"
"노인주의","단일","D000280","Talniflumate","탈니플루메이트","","필름코팅정","199702839","하원탈니플루메이트정","19970203","(주)하원제약","주황색의 원형 필름코팅정","01140","해열.진통.소염제","전문의약품","[M081412]탈니플루메이트","2021-07-15","","","Talniflumate(탈니플루메이트)","8806515023303,8806515023310,8806515023327,8806515023334"
"노인주의","단일","D000280","Talniflumate","탈니플루메이트","","필름코팅정","199803062","휴온스탈니플루메이트정","19981128","(주)휴온스","주황색의 원형 필름코팅정","01140","해열.진통.소염제","전문의약품","[M081412]탈니플루메이트","2021-07-15","","","Talniflumate(탈니플루메이트)","8806706000809,8806706000816,8806706000823,8806706000830"
"노인주의","단일","D000280","Talniflumate","탈니플루메이트","","필름코팅정","200101428","유니온탈니플루메이트정","20010926","한국유니온제약(주)","원형의 황색 필름코팅정제","01140","해열.진통.소염제","전문의약품","[M081412]탈니플루메이트","2021-07-15","","","Talniflumate(탈니플루메이트)","8806655031701,8806655031718,8806655031725"
"노인주의","단일","D000280","Talniflumate","탈니플루메이트","","필름코팅정","200202362","탈푸린정(탈니플루메이트)","20020319","위더스제약(주)","주황색의 원형 필름코팅정","01140","해열.진통.소염제","전문의약품","[M081412]탈니플루메이트","2021-07-15","","","Talniflumate(탈니플루메이트)","8806607017807,8806607017814,8806607017821,8806607017838"
"노인주의","단일","D000280","Talniflumate","탈니플루메이트","","필름코팅정","200400816","타리마겐정(탈니플루메이트)","20040629","(주)일화","주황색의 원형 필름코팅정","01140","해열.진통.소염제","전문의약품","[M081412]탈니플루메이트","2021-07-15","","","Talniflumate(탈니플루메이트)","8806409011706,8806409011713,8806409011720"
"노인주의","단일","D000583","Quetiapine","쿠에티아핀","","서방성필름코팅정","201801705","카세핀서방정50밀리그램(쿠에티아핀푸마르산염)","20180420","한림제약(주)","흰색~회백색의 양면이 볼록한 원형 서방성 필름코팅정","01170","정신신경용제","전문의약품","[M243782]쿠에티아핀푸마르산염","2021-07-15","","","Quetiapine(쿠에티아핀)","8806453057903,8806453057910"
"노인주의","단일","D000583","Quetiapine","쿠에티아핀","","서방성필름코팅정","201801706","카세핀서방정150밀리그램(쿠에티아핀푸마르산염)","20180420","한림제약(주)","흰색~회백색의 양면이 볼록한 장방형 서방성 필름코팅정","01170","정신신경용제","전문의약품","[M243782]쿠에티아핀푸마르산염","2021-07-15","","","Quetiapine(쿠에티아핀)","8806453058108,8806453058115"
"노인주의","단일","D000583","Quetiapine","쿠에티아핀","","서방성필름코팅정","201801707","카세핀서방정200밀리그램(쿠에티아핀푸마르산염)","20180420","한림제약(주)","흰색~회백색의 양면이 볼록한 장방형 서방성 필름코팅정","01170","정신신경용제","전문의약품","[M243782]쿠에티아핀푸마르산염","2021-07-15","","","Quetiapine(쿠에티아핀)","8806453058009,8806453058016"
"노인주의","단일","D000583","Quetiapine","쿠에티아핀","","필름코팅정","201801717","삼성쿠에티아핀정25밀리그램(쿠에티아핀푸마르산염)","20180423","삼성제약(주)","분홍색의 원형 필름코팅정","01170","정신신경용제","전문의약품","[M243782]쿠에티아핀푸마르산염","2021-07-15","","","Quetiapine(쿠에티아핀)","8806423070307,8806423070314,8806423070321"
"노인주의","단일","D000583","Quetiapine","쿠에티아핀","","필름코팅정","201801806","콰이치정25밀리그램(쿠에티아핀푸마르산염)","20180427","유니메드제약(주)","분홍색의 원형 필름코팅정","01170","정신신경용제","전문의약품","[M243782]쿠에티아핀푸마르산염","2021-07-15","","","Quetiapine(쿠에티아핀)","8806495075903,8806495075910,8806495075927"
"노인주의","단일","D000583","Quetiapine","쿠에티아핀","","필름코팅정","201801807","콰이치정100밀리그램(쿠에티아핀푸마르산염)","20180427","유니메드제약(주)","노란색의 원형 필름코팅정","01170","정신신경용제","전문의약품","[M243782]쿠에티아핀푸마르산염","2021-07-15","","","Quetiapine(쿠에티아핀)","8806495076009,8806495076016,8806495076023"
"노인주의","단일","D000583","Quetiapine","쿠에티아핀","","필름코팅정","201802356","쿠아핀정25밀리그램(쿠에티아핀푸마르산염)","20180605","(주)다산제약","분홍색의 원형 필름코팅정","01170","정신신경용제","전문의약품","[M243782]쿠에티아핀푸마르산염","2021-07-15","","","Quetiapine(쿠에티아핀)","8806786010101,8806786010118,8806786010125"
"노인주의","단일","D000583","Quetiapine","쿠에티아핀","","필름코팅정","201802363","쿠아핀정100밀리그램(쿠에티아핀푸마르산염)","20180607","(주)다산제약","노란색의 원형필름코팅정","01170","정신신경용제","전문의약품","[M243782]쿠에티아핀푸마르산염","2021-07-15","","","Quetiapine(쿠에티아핀)","8806786010309,8806786010316,8806786010323"
"노인주의","단일","D000583","Quetiapine","쿠에티아핀","","필름코팅정","201802465","이지타핀정200밀리그램(쿠에티아핀푸마르산염)","20180614","(주)휴온스","흰색의 원형 필름코팅정","01170","정신신경용제","전문의약품","[M243782]쿠에티아핀푸마르산염","2021-07-15","","","Quetiapine(쿠에티아핀)","8806706079805,8806706079812,8806706079829"
"노인주의","단일","D000583","Quetiapine","쿠에티아핀","","필름코팅정","201802537","이지타핀정25밀리그램(쿠에티아핀푸마르산염)","20180619","(주)휴온스","분홍색의 원형 필름코팅정","01170","정신신경용제","전문의약품","[M243782]쿠에티아핀푸마르산염","2021-07-15","","","Quetiapine(쿠에티아핀)","8806706079706,8806706079713,8806706079720"
"노인주의","단일","D000583","Quetiapine","쿠에티아핀","","필름코팅정","201802582","이지타핀정300밀리그램(쿠에티아핀푸마르산염)","20180620","(주)휴온스","흰색의 장방형 필름코팅정","01170","정신신경용제","전문의약품","[M243782]쿠에티아핀푸마르산염","2021-07-15","","","Quetiapine(쿠에티아핀)","8806706080009,8806706080016,8806706080023"
"노인주의","단일","D000583","Quetiapine","쿠에티아핀","","필름코팅정","201802733","쿠아틴정25밀리그램(쿠에티아핀푸마르산염)","20180629","영풍제약(주)","분홍색의 원형 필름코팅정","01170","정신신경용제","전문의약품","[M243782]쿠에티아핀푸마르산염","2021-07-15","","","Quetiapine(쿠에티아핀)","8806619050809,8806619050816,8806619050823"
"노인주의","단일","D000583","Quetiapine","쿠에티아핀","","필름코팅정","201802734","쿠아틴정100밀리그램(쿠에티아핀푸마르산염)","20180629","영풍제약(주)","노란색의 원형필름코팅정","01170","정신신경용제","전문의약품","[M243782]쿠에티아핀푸마르산염","2021-07-15","","","Quetiapine(쿠에티아핀)","8806619050908,8806619050915,8806619050922"
"노인주의","단일","D000583","Quetiapine","쿠에티아핀","","필름코팅정","201802736","쿠아틴정200밀리그램(쿠에티아핀푸마르산염)","20180629","영풍제약(주)","흰색의 원형 필름코팅정","01170","정신신경용제","전문의약품","[M243782]쿠에티아핀푸마르산염","2021-07-15","","","Quetiapine(쿠에티아핀)","8806619051103,8806619051110,8806619051127"
"노인주의","단일","D000583","Quetiapine","쿠에티아핀","","필름코팅정","201803540","쿠에핀정25mg(쿠에티아핀푸마르산염)","20180830","한국휴텍스제약(주)","분홍색의 원형 필름코팅정","01170","정신신경용제","전문의약품","[M243782]쿠에티아핀푸마르산염","2021-07-15","","","Quetiapine(쿠에티아핀)","8806491040301,8806491040318,8806491040325"
